id_fat_prouni;id_codigo_intituicao;id_municipio;id_tipo_bolsa;id_curso;id_turno;id_regiao;id_estado;id_etinia;modalidade_ensino_bolsa;sexo_beneficiario;data_nascimento;beneficio_deficiente_fisico;ano_concessao_bolsa
34236;787;2071;1;23;3.0;2;3;0;1;F;11/07/2001;N;2020
34237;787;633;1;23;3.0;2;12;0;1;F;07/06/2003;N;2020
34238;787;1890;1;23;3.0;2;12;0;1;F;31/08/2000;N;2020
34239;787;1374;0;23;3.0;2;3;0;1;F;28/08/2000;N;2020
34240;787;392;0;23;3.0;2;3;0;1;F;13/04/2002;N;2020
34241;787;392;0;23;3.0;2;3;0;1;F;16/07/2001;N;2020
34242;787;392;1;23;3.0;2;3;0;1;F;29/06/2001;N;2020
34243;787;392;0;23;3.0;2;3;0;1;F;25/09/1999;N;2020
34244;787;392;0;23;3.0;2;3;0;1;M;20/04/2000;N;2020
34245;788;3477;0;9;1.0;2;16;0;1;F;18/04/2003;N;2020
34246;788;842;0;9;1.0;2;16;0;1;M;11/12/2000;N;2020
34247;788;1244;0;26;1.0;2;17;1;1;F;26/02/2002;N;2020
34248;788;27;0;26;1.0;2;16;0;1;F;19/05/2001;N;2020
34249;788;27;0;26;1.0;2;16;0;1;F;03/08/2001;N;2020
34250;788;1688;0;26;1.0;2;16;0;1;M;22/09/2002;N;2020
34251;788;1244;0;26;1.0;2;17;0;1;M;02/08/2001;N;2020
34252;788;257;0;26;1.0;2;16;1;1;F;21/02/2001;N;2020
34253;788;27;0;26;1.0;2;16;1;1;F;01/11/2002;N;2020
34254;22;934;0;10;;4;24;2;0;M;21/02/1993;N;2020
34255;22;2236;1;10;;2;12;0;0;M;09/05/1988;N;2020
34256;759;2072;0;5;0.0;3;18;0;1;M;13/12/2000;N;2020
34257;759;38;0;5;0.0;3;18;1;1;F;05/03/2002;N;2020
34258;760;2119;1;6;1.0;0;7;1;1;F;12/04/2002;N;2020
34259;760;296;1;6;1.0;0;7;1;1;F;29/12/2001;N;2020
34260;760;296;0;23;0.0;0;7;2;1;F;24/10/2002;N;2020
34261;760;1395;1;23;0.0;0;7;0;1;M;25/12/1999;N;2020
34262;769;1393;0;10;0.0;0;6;0;1;M;26/09/2001;N;2020
34263;769;1863;1;10;0.0;0;6;1;1;M;25/07/2000;N;2020
34264;759;2026;0;0;;2;15;0;0;M;22/01/1992;N;2020
34265;768;68;1;7;0.0;0;6;0;1;F;20/12/2001;N;2020
34266;768;95;1;7;0.0;0;6;3;1;F;03/02/2000;N;2020
34267;768;133;0;7;0.0;0;6;1;1;F;02/02/2001;N;2020
34268;768;95;1;7;0.0;0;6;0;1;F;25/07/2000;N;2020
34269;768;68;1;7;0.0;0;6;1;1;F;12/01/1999;N;2020
34270;768;1914;1;7;0.0;0;6;1;1;F;12/03/2000;N;2020
34271;768;68;0;7;0.0;0;6;1;1;F;07/05/2001;N;2020
34272;768;95;1;7;0.0;0;6;1;1;F;23/03/2000;N;2020
34273;768;427;1;7;0.0;0;6;0;1;F;16/12/1997;N;2020
34274;768;1908;1;7;0.0;0;6;1;1;F;14/05/2002;N;2020
34275;25;7;0;20;;0;7;1;0;F;09/03/1990;N;2020
34276;780;88;0;0;0.0;4;20;1;1;F;24/08/2001;N;2020
34277;780;88;0;0;0.0;4;20;0;1;F;14/05/2001;N;2020
34278;22;58;1;5;3.0;2;12;0;1;F;06/11/2001;N;2020
34279;22;182;1;5;3.0;2;12;0;1;M;23/04/1998;N;2020
34280;22;199;1;5;3.0;2;12;1;1;M;10/01/2002;N;2020
34281;22;58;1;5;3.0;2;12;2;1;F;28/01/2001;N;2020
34282;22;3478;1;5;3.0;2;12;1;1;F;17/09/2002;N;2020
34283;22;2352;1;5;3.0;2;12;0;1;F;30/09/2002;N;2020
34284;22;58;0;10;0.0;2;12;0;1;F;02/01/2002;N;2020
34285;22;3383;1;10;0.0;2;12;0;1;F;12/01/2002;N;2020
34286;22;58;1;10;0.0;2;12;1;1;F;02/04/1994;N;2020
34287;22;58;1;10;0.0;2;12;1;1;M;24/07/2001;N;2020
34288;22;58;1;10;0.0;2;12;1;1;F;06/09/1978;N;2020
34289;22;58;0;10;0.0;2;12;0;1;M;19/11/1997;N;2020
34290;22;58;0;10;0.0;2;12;2;1;M;16/11/2001;N;2020
34291;22;58;1;10;0.0;2;12;0;1;F;04/01/1992;N;2020
34292;22;58;1;10;0.0;2;12;1;1;M;20/12/2001;N;2020
34293;22;58;1;10;0.0;2;12;0;1;F;06/02/1998;N;2020
34294;22;58;1;10;0.0;2;12;2;1;F;13/04/2001;N;2020
34295;22;58;1;10;0.0;2;12;0;1;F;24/09/2000;N;2020
34296;22;58;1;10;0.0;2;12;1;1;F;18/07/1997;N;2020
34297;22;59;1;10;0.0;2;12;0;1;F;26/09/2001;N;2020
34298;22;137;1;10;0.0;2;12;1;1;M;27/03/2000;N;2020
34299;22;59;1;10;0.0;2;12;1;1;M;02/04/2000;N;2020
34300;107;19;0;9;1.0;2;15;0;1;F;26/05/2001;N;2020
34301;39;109;0;33;0.0;2;17;1;1;M;16/06/1992;N;2020
34302;39;109;0;33;0.0;2;17;0;1;M;28/06/1999;N;2020
34303;481;839;0;33;0.0;1;4;1;1;M;21/10/1994;N;2020
34304;481;839;0;33;0.0;1;4;0;1;M;31/10/2001;N;2020
34305;481;2570;1;33;0.0;1;4;0;1;M;07/05/2001;N;2020
34306;481;449;1;33;0.0;1;4;1;1;M;27/09/2001;N;2020
34307;789;256;1;3;2.0;4;22;0;1;F;08/10/2001;N;2020
34308;760;2119;1;25;0.0;0;7;1;1;F;05/01/2002;N;2020
34309;760;2119;0;25;0.0;0;7;0;1;F;08/06/1995;N;2020
34310;25;7;0;8;;0;7;2;0;F;03/11/1986;N;2020
34311;759;38;0;19;1.0;3;18;3;1;F;22/11/2000;N;2020
34312;759;1261;0;131;1.0;3;18;1;1;M;17/03/2001;N;2020
34313;759;253;0;131;1.0;3;18;0;1;F;22/05/1997;N;2020
34314;759;253;0;131;1.0;3;18;2;1;F;26/07/2001;N;2020
34315;759;38;0;131;1.0;3;18;0;1;M;03/12/1974;N;2020
34316;759;1261;0;131;1.0;3;18;0;1;M;08/06/2001;N;2020
34317;768;346;1;4;0.0;0;6;1;1;F;27/11/2001;N;2020
34318;768;272;1;4;0.0;0;6;0;1;F;27/03/1997;N;2020
34319;768;95;0;4;0.0;0;6;0;1;M;04/12/1999;N;2020
34320;768;346;1;4;0.0;0;6;0;1;F;12/12/1998;N;2020
34321;768;68;1;4;0.0;0;6;1;1;F;02/03/2001;N;2020
34322;768;253;0;4;0.0;3;18;1;1;F;15/09/1999;N;2020
34323;768;68;1;4;0.0;0;6;1;1;F;18/06/2001;N;2020
34324;768;1914;1;4;0.0;0;6;0;1;F;31/03/1982;N;2020
34325;768;133;1;4;0.0;0;6;0;1;F;02/07/2001;N;2020
34326;768;68;1;4;0.0;0;6;1;1;F;25/02/2001;N;2020
34327;25;7;0;0;;0;7;2;0;F;04/07/2001;N;2020
34328;25;7;0;0;;0;7;1;0;F;20/08/1998;N;2020
34329;773;749;0;8;0.0;1;5;2;1;F;31/08/1999;N;2020
34330;773;749;0;64;0.0;1;5;1;1;F;27/03/2000;N;2020
34331;107;19;1;4;0.0;2;15;1;1;M;30/03/1999;N;2020
34332;107;2275;0;131;1.0;2;15;0;1;M;20/08/2001;N;2020
34333;22;59;1;86;0.0;2;12;0;1;M;27/08/1983;N;2020
34334;39;156;0;26;1.0;2;17;0;1;F;04/10/2000;N;2020
34335;39;463;0;26;1.0;2;17;0;1;F;03/05/1998;N;2020
34336;39;156;0;26;1.0;2;17;0;1;F;23/10/1998;N;2020
34337;784;156;1;97;0.0;2;17;0;1;F;09/01/1984;N;2020
34338;784;156;1;97;0.0;2;17;1;1;F;13/05/1961;N;2020
34339;789;256;1;5;0.0;4;22;0;1;M;25/04/2000;N;2020
34340;789;256;1;5;0.0;4;22;0;1;M;24/05/1991;N;2020
34341;784;396;1;3;0.0;2;17;1;1;F;23/01/1987;N;2020
34342;780;88;0;8;0.0;4;20;0;1;M;20/04/1971;N;2020
34343;22;1826;1;11;0.0;2;12;1;1;M;24/11/1998;N;2020
34344;48;1404;0;15;0.0;2;17;0;1;M;12/11/1998;N;2020
34345;48;109;0;15;0.0;2;17;2;1;F;25/12/2000;N;2020
34346;48;109;0;15;0.0;2;17;1;1;F;06/07/2001;N;2020
34347;774;2229;0;5;0.0;0;7;1;1;F;06/08/1996;N;2020
34348;774;3479;0;5;0.0;0;7;1;1;M;04/09/2001;N;2020
34349;774;628;0;5;0.0;0;7;1;1;M;18/12/2000;N;2020
34350;774;628;0;5;0.0;0;7;1;1;M;07/01/2002;N;2020
34351;774;628;0;5;0.0;0;7;0;1;M;14/01/2002;N;2020
34352;774;628;0;5;0.0;0;7;1;1;M;02/12/2002;S;2020
34353;774;110;0;5;0.0;0;7;0;1;M;05/08/1999;N;2020
34354;778;1833;0;11;0.0;0;6;1;1;F;07/11/2001;N;2020
34355;778;1833;0;11;0.0;0;6;1;1;M;12/02/1999;N;2020
34356;778;1833;1;11;0.0;0;6;2;1;F;30/05/2002;N;2020
34357;778;1833;1;11;0.0;0;6;0;1;M;25/05/1998;N;2020
34358;778;1836;1;11;0.0;0;6;2;1;F;16/09/2000;N;2020
34359;677;78;0;16;0.0;2;15;2;1;F;06/02/2002;N;2020
34360;783;3072;0;5;1.0;2;25;0;1;F;13/11/1999;N;2020
34361;790;1675;0;11;0.0;0;6;1;1;M;14/03/2000;N;2020
34362;790;1962;0;11;0.0;0;6;0;1;M;17/06/1981;N;2020
34363;790;1675;0;11;0.0;0;6;1;1;F;08/01/1979;N;2020
34364;790;1961;0;11;0.0;0;6;1;1;F;30/03/2001;N;2020
34365;790;1675;0;11;0.0;0;6;1;1;F;10/12/2001;N;2020
34366;36;677;0;11;;1;9;1;0;F;16/04/1991;N;2020
34367;36;54;0;11;;1;9;1;0;M;18/06/1991;N;2020
34368;36;54;0;11;;1;9;0;0;M;24/06/1998;S;2020
34369;36;54;0;11;;1;9;1;0;F;14/03/1997;N;2020
34370;780;88;0;9;0.0;4;20;0;1;M;08/09/1990;N;2020
34371;22;138;1;10;3.0;2;12;1;1;M;27/06/2003;N;2020
34372;22;963;1;10;3.0;2;12;0;1;F;28/05/2002;N;2020
34373;22;3421;1;10;3.0;2;12;2;1;M;31/07/2001;N;2020
34374;22;1984;1;10;3.0;2;12;0;1;M;17/07/2002;N;2020
34375;22;59;1;10;3.0;2;12;0;1;M;26/12/1988;N;2020
34376;22;58;0;10;3.0;2;12;2;1;M;17/09/2001;N;2020
34377;22;1724;1;10;3.0;2;12;1;1;M;26/12/2002;N;2020
34378;22;58;1;10;3.0;2;12;0;1;F;30/06/2002;N;2020
34379;22;1724;1;10;3.0;2;12;0;1;M;07/11/2001;N;2020
34380;22;3480;1;10;3.0;2;12;0;1;M;05/12/2000;N;2020
34381;22;58;1;10;3.0;2;12;1;1;M;24/01/2002;N;2020
34382;22;59;1;10;3.0;2;12;1;1;M;08/05/2002;N;2020
34383;22;138;1;10;3.0;2;12;0;1;M;09/08/2001;N;2020
34384;22;60;0;10;3.0;2;12;0;1;M;10/11/2002;N;2020
34385;22;58;1;10;3.0;2;12;0;1;F;23/06/2003;N;2020
34386;22;935;1;10;3.0;2;12;0;1;M;01/07/2002;N;2020
34387;22;58;1;10;3.0;2;12;0;1;M;06/07/1993;N;2020
34388;22;116;1;10;3.0;2;12;0;1;M;05/07/2001;N;2020
34389;22;61;1;10;3.0;2;12;1;1;M;30/07/2001;N;2020
34390;22;59;1;10;3.0;2;12;0;1;M;01/05/2002;N;2020
34391;22;58;1;5;0.0;2;12;2;1;M;09/09/1992;N;2020
34392;39;1608;0;3;0.0;2;17;1;1;F;03/08/2002;N;2020
34393;39;109;0;3;0.0;2;17;0;1;F;20/09/2000;N;2020
34394;481;449;1;12;0.0;1;4;1;1;M;12/09/2001;N;2020
34395;481;681;0;12;0.0;1;4;1;1;F;24/04/2002;N;2020
34396;481;681;1;12;0.0;1;4;1;1;F;24/02/2001;N;2020
34397;756;7;1;12;0.0;0;7;0;1;F;14/09/1999;N;2020
34398;756;7;1;12;0.0;0;7;1;1;F;07/02/2002;N;2020
34399;756;7;0;12;0.0;0;7;0;1;F;26/03/1998;S;2020
34400;756;7;1;12;0.0;0;7;1;1;M;25/09/1999;N;2020
34401;22;404;1;0;;2;12;0;0;F;21/06/2001;N;2020
34402;22;30;0;0;;2;12;0;0;F;08/03/1996;N;2020
34403;22;30;1;0;;2;12;0;0;F;11/10/1990;N;2020
34404;765;30;0;11;0.0;2;12;1;1;F;16/03/2002;N;2020
34405;765;2030;0;11;0.0;2;12;0;1;F;06/07/2000;N;2020
34406;765;30;0;11;0.0;2;12;0;1;M;10/12/2000;N;2020
34407;765;932;0;11;0.0;4;24;0;1;F;30/06/2002;N;2020
34408;759;253;0;23;1.0;3;18;0;1;F;29/03/2002;N;2020
34409;22;116;0;97;;2;12;0;0;M;04/10/1970;N;2020
34410;775;3470;1;172;0.0;0;11;1;1;M;12/12/2000;N;2020
34411;775;3066;0;172;0.0;0;11;2;1;M;31/05/1996;N;2020
34412;775;1021;1;172;0.0;0;11;1;1;M;05/04/2002;N;2020
34413;775;3066;1;172;0.0;0;11;0;1;F;05/06/2000;N;2020
34414;775;3467;1;172;0.0;0;14;0;1;M;13/07/1991;N;2020
34415;775;3481;1;172;0.0;0;6;0;1;M;24/06/1999;N;2020
34416;775;1504;1;172;0.0;0;6;1;1;M;02/09/1997;N;2020
34417;775;1506;0;172;0.0;0;11;0;1;M;29/12/1999;N;2020
34418;775;3384;0;172;0.0;0;6;1;1;M;26/06/2002;N;2020
34419;481;839;1;9;0.0;1;4;1;1;F;17/12/2001;N;2020
34420;481;839;1;9;0.0;1;4;1;1;M;04/11/2002;N;2020
34421;481;839;1;9;0.0;1;4;1;1;M;10/09/1987;N;2020
34422;481;839;1;9;0.0;1;4;0;1;M;09/05/1991;N;2020
34423;481;839;0;9;0.0;1;4;1;1;M;19/11/2002;N;2020
34424;781;1407;0;64;0.0;2;15;0;1;M;29/09/1999;N;2020
34425;781;652;1;64;0.0;2;15;0;1;M;13/04/2000;N;2020
34426;756;233;0;35;;1;5;2;0;F;27/12/1991;N;2020
34427;785;376;0;26;1.0;2;25;0;1;F;25/07/2000;N;2020
34428;123;7;1;38;1.0;0;7;0;1;M;18/01/2001;N;2020
34429;123;820;1;38;1.0;0;7;1;1;M;03/10/2000;N;2020
34430;123;7;0;38;1.0;0;7;1;1;M;15/04/2002;N;2020
34431;123;7;0;38;1.0;0;7;2;1;M;31/05/2001;N;2020
34432;123;73;0;38;1.0;0;7;1;1;M;04/04/2002;N;2020
34433;123;479;1;38;0.0;0;7;0;1;M;05/05/1999;N;2020
34434;123;7;1;38;0.0;0;7;0;1;M;28/12/1999;N;2020
34435;123;80;1;38;0.0;0;7;1;1;M;19/09/1997;N;2020
34436;123;7;0;38;0.0;0;7;0;1;M;10/07/2000;N;2020
34437;123;7;1;38;0.0;0;7;0;1;M;11/12/2002;N;2020
34438;123;7;1;38;0.0;0;7;1;1;M;03/07/1999;N;2020
34439;123;7;1;38;0.0;0;7;1;1;F;18/06/1999;N;2020
34440;123;7;1;38;0.0;0;7;0;1;M;13/08/2001;N;2020
34441;123;7;1;38;0.0;0;7;1;1;M;06/07/2001;N;2020
34442;123;7;1;38;0.0;0;7;1;1;M;04/05/1999;N;2020
34443;123;7;1;38;0.0;0;7;1;1;F;27/03/2001;N;2020
34444;123;391;1;38;0.0;0;7;1;1;M;28/06/1993;N;2020
34445;123;122;1;38;0.0;0;7;0;1;F;25/07/2001;N;2020
34446;123;7;1;38;0.0;0;7;1;1;F;21/06/1998;N;2020
34447;123;3482;0;38;0.0;0;7;3;1;M;05/02/2001;N;2020
34448;123;7;0;38;0.0;0;7;1;1;M;04/09/1997;N;2020
34449;756;7;0;35;;0;7;0;0;M;26/03/1999;N;2020
34450;756;353;1;22;;0;7;1;0;F;02/12/1997;N;2020
34451;756;80;1;35;;0;7;2;0;F;12/02/1986;N;2020
34452;22;3483;1;5;1.0;2;12;0;1;M;30/11/2000;N;2020
34453;22;133;1;5;1.0;2;12;2;1;M;19/12/2001;N;2020
34454;22;58;1;5;1.0;2;12;0;1;M;30/05/2000;N;2020
34455;22;61;1;5;1.0;2;12;0;1;M;01/09/2002;N;2020
34456;22;140;1;5;1.0;2;12;0;1;F;11/06/2002;N;2020
34457;22;134;1;5;1.0;2;12;0;1;M;21/06/2002;N;2020
34458;22;3484;1;5;1.0;2;12;0;1;M;03/06/2002;N;2020
34459;22;213;1;5;1.0;2;12;0;1;F;26/04/2002;N;2020
34460;22;9;1;5;1.0;2;12;3;1;M;20/01/2003;N;2020
34461;22;3478;1;5;1.0;2;12;0;1;M;31/05/2002;N;2020
34462;22;134;1;5;1.0;2;12;0;1;M;29/07/2002;N;2020
34463;22;3484;1;5;1.0;2;12;0;1;F;28/01/2002;N;2020
34464;22;183;1;5;1.0;2;12;0;1;M;21/02/2002;N;2020
34465;22;213;1;5;1.0;2;12;1;1;F;20/03/2003;N;2020
34466;22;611;0;5;1.0;2;12;0;1;M;25/10/2000;N;2020
34467;48;156;0;23;1.0;2;17;2;1;F;31/01/2001;N;2020
34468;48;1384;0;23;1.0;2;17;0;1;F;09/01/2002;N;2020
34469;466;356;0;29;;1;4;0;0;M;11/09/1994;N;2020
34470;466;356;0;29;;1;4;0;0;M;25/06/1985;N;2020
34471;466;869;0;29;;1;4;1;0;M;05/11/1988;N;2020
34472;466;356;0;29;;1;4;1;0;F;08/05/2000;N;2020
34473;775;436;0;16;0.0;0;11;0;1;M;03/03/1998;N;2020
34474;775;3470;0;16;0.0;0;11;1;1;F;14/03/1998;N;2020
34475;781;652;1;16;1.0;2;15;1;1;F;22/11/1999;N;2020
34476;781;652;0;16;1.0;2;15;0;1;F;21/04/2002;N;2020
34477;781;652;0;16;1.0;2;15;0;1;F;09/12/1999;N;2020
34478;781;2873;1;16;1.0;2;15;0;1;F;12/05/1997;N;2020
34479;781;652;1;16;1.0;2;15;0;1;F;25/06/2000;N;2020
34480;123;391;0;35;0.0;0;7;1;1;M;09/09/1997;N;2020
34481;123;122;1;35;0.0;0;7;1;1;M;28/10/2000;N;2020
34482;123;815;1;35;0.0;0;7;1;1;M;03/09/2001;N;2020
34483;123;311;1;35;0.0;0;7;0;1;M;13/05/1987;N;2020
34484;123;7;0;35;0.0;0;7;0;1;F;04/11/2001;N;2020
34485;123;7;1;35;0.0;0;7;0;1;M;13/04/1998;N;2020
34486;786;2935;0;14;0.0;4;24;0;1;F;12/04/2002;N;2020
34487;783;1560;1;8;1.0;2;25;0;1;F;24/05/1999;N;2020
34488;756;361;1;2;;1;9;1;0;F;21/12/1995;N;2020
34489;36;677;0;8;;1;9;0;0;M;19/06/2001;N;2020
34490;36;677;0;8;;1;9;1;0;F;04/03/2002;N;2020
34491;27;82;0;55;;3;21;0;0;M;20/12/1992;N;2020
34492;27;82;0;55;;3;21;0;0;F;22/11/1960;N;2020
34493;27;3485;0;11;;2;15;0;0;F;30/08/1974;N;2020
34494;788;27;0;19;1.0;2;16;0;1;M;02/07/2000;N;2020
34495;791;3486;1;12;0.0;2;16;1;1;M;28/06/1999;N;2020
34496;791;1097;0;12;0.0;2;16;0;1;F;14/04/2000;N;2020
34497;791;1097;0;12;0.0;2;16;0;1;F;24/09/1999;N;2020
34498;791;2726;1;12;0.0;2;17;0;1;F;01/04/1999;N;2020
34499;791;1097;1;12;0.0;2;16;0;1;M;26/09/2002;N;2020
34500;791;3487;0;12;0.0;2;16;0;1;M;12/08/2001;N;2020
34501;791;1897;1;12;0.0;2;16;1;1;F;31/05/2000;N;2020
34502;791;2958;1;12;0.0;2;13;1;1;M;12/10/1999;N;2020
34503;791;999;1;12;0.0;2;16;1;1;F;08/09/1999;N;2020
34504;763;695;0;16;1.0;0;14;2;1;F;13/05/2002;N;2020
34505;755;215;1;9;3.0;2;12;2;1;F;20/03/2002;N;2020
34506;755;58;0;9;3.0;2;12;0;1;M;29/06/1981;N;2020
34507;756;7;0;35;0.0;0;7;1;1;M;07/03/2002;N;2020
34508;756;7;1;35;0.0;0;7;1;1;F;16/09/2000;N;2020
34509;756;7;0;35;0.0;0;7;1;1;M;02/01/2000;N;2020
34510;756;7;0;35;0.0;0;7;0;1;M;02/03/2002;N;2020
34511;761;58;0;16;0.0;2;12;2;1;F;28/01/2002;N;2020
34512;761;116;0;16;0.0;2;12;0;1;F;01/02/2002;N;2020
34513;761;58;0;16;0.0;2;12;1;1;F;20/10/2001;N;2020
34514;765;30;0;16;2.0;2;12;0;1;F;27/04/2002;N;2020
34515;765;205;0;16;2.0;2;12;1;1;F;08/07/2002;N;2020
34516;765;30;0;16;2.0;2;12;0;1;F;02/12/1999;N;2020
34517;759;38;0;0;0.0;3;18;2;1;F;12/11/1989;N;2020
34518;769;1655;1;3;0.0;0;6;1;1;F;27/06/2001;N;2020
34519;769;1656;0;3;0.0;0;14;0;1;F;29/06/1996;N;2020
34520;769;2045;0;3;0.0;0;6;1;1;F;23/07/2001;N;2020
34521;759;253;0;9;0.0;3;18;0;1;F;19/06/1998;N;2020
34522;48;75;0;24;0.0;2;17;0;1;F;23/06/1997;N;2020
34523;48;1608;0;24;0.0;2;17;0;1;F;30/10/2002;N;2020
34524;39;691;0;52;0.0;2;17;0;1;F;25/11/2002;N;2020
34525;39;156;0;52;0.0;2;17;0;1;M;09/11/2001;N;2020
34526;781;652;1;23;1.0;2;15;0;1;F;14/01/2000;N;2020
34527;781;652;1;23;1.0;2;15;0;1;F;05/02/2002;N;2020
34528;781;1960;1;23;1.0;2;15;3;1;F;03/02/2000;N;2020
34529;39;109;0;52;0.0;2;17;3;1;M;08/02/2002;N;2020
34530;781;652;1;4;1.0;2;15;0;1;F;17/12/2001;N;2020
34531;781;372;1;4;1.0;2;15;1;1;M;28/06/1998;N;2020
34532;781;652;0;4;1.0;2;15;0;1;M;27/04/1999;N;2020
34533;781;652;1;4;1.0;2;15;1;1;M;10/01/1996;N;2020
34534;781;537;1;4;0.0;2;15;0;1;F;17/05/1994;N;2020
34535;781;652;1;4;0.0;2;15;0;1;M;12/08/1999;N;2020
34536;36;1322;0;10;;1;9;1;0;M;13/03/1996;N;2020
34537;481;3488;1;12;0.0;1;4;0;1;F;06/09/2002;N;2020
34538;481;839;1;12;0.0;1;4;1;1;M;20/04/2002;N;2020
34539;481;839;0;12;0.0;1;4;0;1;M;05/04/1996;N;2020
34540;481;839;0;12;0.0;1;4;0;1;F;23/12/2001;N;2020
34541;481;681;1;12;0.0;1;4;1;1;F;01/04/2000;N;2020
34542;481;839;1;10;0.0;1;4;1;1;M;06/05/1999;N;2020
34543;481;839;0;10;0.0;1;4;1;1;M;25/05/1992;N;2020
34544;481;839;1;10;0.0;1;4;1;1;F;02/04/2000;N;2020
34545;123;475;0;85;1.0;0;7;1;1;M;11/06/2002;N;2020
34546;123;7;0;85;1.0;0;7;1;1;M;30/11/2001;N;2020
34547;27;525;0;10;;3;21;0;0;F;05/11/1999;N;2020
34548;27;3489;0;10;;1;4;0;0;F;15/02/2001;N;2020
34549;788;2803;0;4;1.0;2;16;0;1;F;29/09/2001;N;2020
34550;788;3490;0;4;1.0;2;16;1;1;F;08/05/1999;N;2020
34551;788;998;0;4;1.0;2;16;1;1;F;19/01/2001;N;2020
34552;791;1565;1;5;0.0;2;16;0;1;M;27/03/2001;N;2020
34553;791;3005;1;5;0.0;2;16;0;1;F;13/02/2002;N;2020
34554;791;1097;1;5;0.0;2;16;1;1;F;10/03/1991;N;2020
34555;791;999;1;5;0.0;2;16;1;1;M;30/06/2001;N;2020
34556;791;809;1;5;0.0;2;16;2;1;M;08/07/1999;N;2020
34557;791;131;1;5;0.0;2;16;1;1;M;23/10/2001;N;2020
34558;791;3005;1;5;0.0;2;16;1;1;F;07/05/2002;N;2020
34559;791;2551;0;5;0.0;2;13;1;1;F;09/06/1999;N;2020
34560;791;3491;0;5;0.0;2;16;2;1;M;19/06/2001;N;2020
34561;791;999;1;5;0.0;2;16;0;1;M;18/04/2002;N;2020
34562;791;270;1;5;0.0;2;16;0;1;F;27/03/2001;N;2020
34563;758;1680;0;11;0.0;0;7;1;1;M;02/01/1996;N;2020
34564;758;1680;0;11;0.0;0;7;1;1;F;28/09/2000;N;2020
34565;758;1680;1;11;0.0;0;7;1;1;F;03/04/2001;N;2020
34566;22;58;0;5;3.0;2;12;0;1;F;25/06/2002;N;2020
34567;22;58;1;5;3.0;2;12;1;1;F;22/10/2001;N;2020
34568;22;1859;1;5;3.0;2;12;0;1;F;03/12/2002;N;2020
34569;22;215;1;5;3.0;2;12;0;1;M;08/08/2002;N;2020
34570;22;58;1;5;3.0;2;12;0;1;M;09/01/2002;N;2020
34571;22;58;1;5;3.0;2;12;3;1;F;05/05/1985;N;2020
34572;22;58;1;5;3.0;2;12;0;1;F;19/10/1994;N;2020
34573;22;2663;1;5;3.0;2;12;1;1;F;24/06/2000;N;2020
34574;22;2609;1;5;3.0;2;12;0;1;M;04/04/2001;N;2020
34575;22;134;1;5;3.0;2;12;1;1;F;25/07/1999;N;2020
34576;22;58;1;5;3.0;2;12;1;1;F;11/12/1999;N;2020
34577;22;59;1;5;3.0;2;12;2;1;M;23/04/1996;N;2020
34578;22;58;1;5;3.0;2;12;0;1;M;01/12/1999;N;2020
34579;22;58;1;5;3.0;2;12;1;1;F;19/05/1994;N;2020
34580;22;3424;1;5;3.0;2;12;1;1;M;10/02/2002;N;2020
34581;22;134;1;5;3.0;2;12;1;1;F;27/10/1999;N;2020
34582;792;161;0;51;2.0;2;15;0;1;F;26/08/2000;N;2020
34583;792;249;0;51;2.0;2;15;1;1;M;30/05/1999;N;2020
34584;792;161;0;51;2.0;2;15;0;1;F;27/07/2000;N;2020
34585;770;1248;1;9;0.0;2;17;0;1;M;10/08/1998;N;2020
34586;770;2202;1;9;0.0;2;17;1;1;M;18/08/2001;N;2020
34587;770;685;1;9;0.0;2;17;0;1;M;16/01/1998;N;2020
34588;770;1233;1;9;0.0;2;17;0;1;M;13/12/1998;N;2020
34589;770;725;1;23;0.0;2;17;0;1;M;22/08/2001;N;2020
34590;48;156;0;8;0.0;2;17;0;1;M;20/10/2000;N;2020
34591;48;109;0;10;1.0;2;17;0;1;F;07/04/2001;N;2020
34592;22;58;1;15;3.0;2;12;0;1;F;08/11/1997;N;2020
34593;22;116;1;15;3.0;2;12;0;1;F;07/04/2000;N;2020
34594;758;1585;1;11;0.0;0;7;1;1;F;29/09/2000;N;2020
34595;758;2175;0;11;0.0;0;7;0;1;M;23/01/2002;N;2020
34596;758;2175;1;11;0.0;0;7;0;1;F;26/07/2000;N;2020
34597;758;1680;1;11;0.0;0;7;1;1;F;15/11/1996;N;2020
34598;767;943;1;12;0.0;1;4;1;1;F;28/06/2001;N;2020
34599;767;943;1;12;0.0;1;4;0;1;F;29/07/1998;N;2020
34600;767;2836;1;12;0.0;1;9;1;1;F;22/10/2002;N;2020
34601;767;305;0;12;0.0;0;7;0;1;M;30/10/2001;N;2020
34602;759;38;0;27;1.0;3;18;0;1;F;07/08/2001;N;2020
34603;768;133;1;3;0.0;0;6;0;1;F;02/05/1999;N;2020
34604;768;133;1;3;0.0;0;6;1;1;F;14/09/1999;N;2020
34605;768;68;0;3;0.0;0;6;0;1;F;23/03/1998;N;2020
34606;768;240;1;3;0.0;0;6;0;1;F;10/01/2002;N;2020
34607;768;272;1;3;0.0;0;6;1;1;F;07/10/1992;N;2020
34608;768;68;0;3;0.0;0;6;1;1;M;25/08/1997;N;2020
34609;768;68;1;3;0.0;0;6;0;1;F;29/06/2000;N;2020
